1	1	N-	----NSF-	13442	Βίβλος	βιβλος	βιβλος	βίβλος	Bi/bloj	bibloj	bibloj	bi/bloj			
25	3	A-	----NPF-	13955	μωραὶ	μωραι	μωραι	μωρός	mwrai\	mwrai	mwrai	mwro/j			
25	3	V-	-AAPNPF-	830401	λαβοῦσαι	λαβουσαι	λαβουσαι	λαμβάνω	labou~sai	labousai	labousai	lamba/nw			
25	3	RA	----APF-	10	τὰς	τας	τας	ὁ	ta\j	taj	taj	o(			
25	3	N-	----APF-	14082	λαμπάδας	λαμπαδας	λαμπαδας	λαμπάς	lampa/daj	lampadaj	lampadaj	lampa/j			
25	3	RP	----GPF-	13	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j			
25	3	D-	--------	8	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)			
25	3	V-	3AAI-P--	895617	ἔλαβον	ἐλαβον	ελαβον	λαμβάνω	e/)labon	e)labon	elabon	lamba/nw			
25	3	P-	--------	7	μεθ	μεθ	μεθ	μετά	meq	meq	meq	meta/			
25	3	RP	----GPF-	13	ἑαυτῶν	ἑαυτων	εαυτων	ἑαυτοῦ	e(autw~n	e(autwn	eautwn	e(autou~			
25	3	N-	----ASN-	17666	ἔλαιον	ἐλαιον	ελαιον	ἔλαιον	e/)laion	e)laion	elaion	e/)laion			·
25	4	RA	----NPF-	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(			
25	4	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	4	A-	----NPF-	13955	φρόνιμοι	φρονιμοι	φρονιμοι	φρόνιμος	fro/nimoi	fronimoi	fronimoi	fro/nimoj			
25	4	V-	3AAI-P--	895617	ἔλαβον	ἐλαβον	ελαβον	λαμβάνω	e/)labon	e)labon	elabon	lamba/nw			
25	4	N-	----ASN-	17666	ἔλαιον	ἐλαιον	ελαιον	ἔλαιον	e/)laion	e)laion	elaion	e/)laion			
25	4	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
25	4	RA	----DPN-	10	τοῖς	τοις	τοις	ὁ	toi~j	toij	toij	o(			
25	4	N-	----DPN-	18306	ἀγγείοις	ἀγγειοις	αγγειοις	ἀγγεῖον	a)ggei/oij	a)ggeioij	aggeioij	a)ggei~on			
25	4	P-	--------	7	μετὰ	μετα	μετα	μετά	meta\	meta	meta	meta/			
25	4	RA	----GPF-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
25	4	N-	----GPF-	14146	λαμπάδων	λαμπαδων	λαμπαδων	λαμπάς	lampa/dwn	lampadwn	lampadwn	lampa/j			
25	4	RP	----GPF-	13	ἑαυτῶν	ἑαυτων	εαυτων	ἑαυτοῦ	e(autw~n	e(autwn	eautwn	e(autou~			.
25	5	V-	-PAPGSM-	566721	χρονίζοντος	χρονιζοντος	χρονιζοντος	χρονίζω	xroni/zontoj	xronizontoj	xronizontoj	xroni/zw			
25	5	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	5	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
25	5	N-	----GSM-	9538	νυμφίου	νυμφιου	νυμφιου	νυμφίος	numfi/ou	numfiou	numfiou	numfi/oj			
25	5	V-	3AAI-P--	895617	ἐνύσταξαν	ἐνυσταξαν	ενυσταξαν	νυστάζω	e)nu/stacan	e)nustacan	enustacan	nusta/zw			
25	5	A-	----NPF-	13955	πᾶσαι	πασαι	πασαι	πᾶς	pa~sai	pasai	pasai	pa~j			
25	5	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	5	V-	3IAI-P--	894593	ἐκάθευδον	ἐκαθευδον	εκαθευδον	καθεύδω	e)ka/qeudon	e)kaqeudon	ekaqeudon	kaqeu/dw			.
25	6	A-	----GSF-	13635	μέσης	μεσης	μεσης	μέσος	me/shj	meshj	meshj	me/soj			
25	6	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	6	N-	----GSF-	13634	νυκτὸς	νυκτος	νυκτος	νύξ	nukto\j	nuktoj	nuktoj	nu/c			
25	6	N-	----NSF-	13442	κραυγὴ	κραυγη	κραυγη	κραυγή	kraugh\	kraugh	kraugh	kraugh/			
25	6	V-	3XAI-S--	633985	γέγονεν	γεγονεν	γεγονεν	γίνομαι	ge/gonen	gegonen	gegonen	gi/nomai			·
25	6	X-	--------	5	Ἰδοὺ	ἰδου	ιδου	ἰδού	I)dou\	i)dou	idou	i)dou/			
25	6	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
25	6	N-	----NSM-	9346	νυμφίος	νυμφιος	νυμφιος	νυμφίος	numfi/oj	numfioj	numfioj	numfi/oj			,
25	6	V-	2PMD-P--	898241	ἐξέρχεσθε	ἐξερχεσθε	εξερχεσθε	ἐξέρχομαι	e)ce/rxesqe	e)cerxesqe	ecerxesqe	e)ce/rxomai			
25	6	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
25	6	N-	----ASF-	13570	ἀπάντησιν	ἀπαντησιν	απαντησιν	ἀπάντησις	a)pa/nthsin	a)panthsin	apanthsin	a)pa/nthsij			
25	6	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			.
25	7	D-	--------	8	τότε	τοτε	τοτε	τότε	to/te	tote	tote	to/te			
25	7	V-	3API-P--	2935425	ἠγέρθησαν	ἠγερθησαν	ηγερθησαν	ἐγείρω	h)ge/rqhsan	h)gerqhsan	hgerqhsan	e)gei/rw			
25	7	A-	----NPF-	13955	πᾶσαι	πασαι	πασαι	πᾶς	pa~sai	pasai	pasai	pa~j			
25	7	RA	----NPF-	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(			
25	7	N-	----NPF-	13954	παρθένοι	παρθενοι	παρθενοι	παρθένος	parqe/noi	parqenoi	parqenoi	parqe/noj			
25	7	RD	----NPF-	11	ἐκεῖναι	ἐκειναι	εκειναι	ἐκεῖνος	e)kei~nai	e)keinai	ekeinai	e)kei~noj			
25	7	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	7	V-	3AAI-P--	895617	ἐκόσμησαν	ἐκοσμησαν	εκοσμησαν	κοσμέω	e)ko/smhsan	e)kosmhsan	ekosmhsan	kosme/w			
25	7	RA	----APF-	10	τὰς	τας	τας	ὁ	ta\j	taj	taj	o(			
25	7	N-	----APF-	14082	λαμπάδας	λαμπαδας	λαμπαδας	λαμπάς	lampa/daj	lampadaj	lampadaj	lampa/j			
25	7	RP	----GPF-	13	ἑαυτῶν	ἑαυτων	εαυτων	ἑαυτοῦ	e(autw~n	e(autwn	eautwn	e(autou~			.
25	8	RA	----NPF-	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(			
25	8	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	8	A-	----NPF-	13955	μωραὶ	μωραι	μωραι	μωρός	mwrai\	mwrai	mwrai	mwro/j			
25	8	RA	----DPF-	10	ταῖς	ταις	ταις	ὁ	tai~j	taij	taij	o(			
25	8	A-	----DPF-	14211	φρονίμοις	φρονιμοις	φρονιμοις	φρόνιμος	froni/moij	fronimoij	fronimoij	fro/nimoj			
25	8	V-	3AAI-P--	895617	εἶπαν	εἰπαν	ειπαν	λέγω	ei~)pan	ei)pan	eipan	le/gw			·
25	8	V-	2AAD-P--	895681	Δότε	δοτε	δοτε	δίδωμι	Do/te	dote	dote	di/dwmi			
25	8	RP	----DP--	13	ἡμῖν	ἡμιν	ημιν	ἐγώ	h(mi~n	h(min	hmin	e)gw/			
25	8	P-	--------	7	ἐκ	ἐκ	εκ	ἐκ	e)k	e)k	ek	e)k			
25	8	RA	----GSN-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
25	8	N-	----GSN-	17730	ἐλαίου	ἐλαιου	ελαιου	ἔλαιον	e)lai/ou	e)laiou	elaiou	e/)laion			
25	8	RP	----GP--	13	ὑμῶν	ὑμων	υμων	σύ	u(mw~n	u(mwn	umwn	su/			,
25	8	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
25	8	RA	----NPF-	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(			
25	8	N-	----NPF-	13954	λαμπάδες	λαμπαδες	λαμπαδες	λαμπάς	lampa/dej	lampadej	lampadej	lampa/j			
25	8	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ	h(mw~n	h(mwn	hmwn	e)gw/			
25	8	V-	3PPI-P--	2933889	σβέννυνται	σβεννυνται	σβεννυνται	σβέννυμι	sbe/nnuntai	sbennuntai	sbennuntai	sbe/nnumi			.
25	9	V-	3API-P--	2935425	ἀπεκρίθησαν	ἀπεκριθησαν	απεκριθησαν	ἀποκρίνομαι	a)pekri/qhsan	a)pekriqhsan	apekriqhsan	a)pokri/nomai			
25	9	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	9	RA	----NPF-	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(			
25	9	A-	----NPF-	13955	φρόνιμοι	φρονιμοι	φρονιμοι	φρόνιμος	fro/nimoi	fronimoi	fronimoi	fro/nimoj			
25	9	V-	-PAPNPF-	828865	λέγουσαι	λεγουσαι	λεγουσαι	λέγω	le/gousai	legousai	legousai	le/gw			·
25	9	C-	--------	4	Μήποτε	μηποτε	μηποτε	μήποτε	Mh/pote	mhpote	mhpote	mh/pote			
25	9	D-	--------	8	οὐ	οὐ	ου	οὐ	ou)	ou)	ou	ou)			
25	9	D-	--------	8	μὴ	μη	μη	μή	mh\	mh	mh	mh/			
25	9	V-	3AAS-S--	633601	ἀρκέσῃ	ἀρκεση	αρκεση	ἀρκέω	a)rke/sh|	a)rkesh	arkesh	a)rke/w			
25	9	RP	----DP--	13	ἡμῖν	ἡμιν	ημιν	ἐγώ	h(mi~n	h(min	hmin	e)gw/			
25	9	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	9	RP	----DP--	13	ὑμῖν	ὑμιν	υμιν	σύ	u(mi~n	u(min	umin	su/			·
25	9	V-	2PMD-P--	898241	πορεύεσθε	πορευεσθε	πορευεσθε	πορεύομαι	poreu/esqe	poreuesqe	poreuesqe	poreu/omai			
25	9	D-	--------	8	μᾶλλον	μαλλον	μαλλον	μᾶλλον	ma~llon	mallon	mallon	ma~llon			
25	9	P-	--------	7	πρὸς	προς	προς	πρός	pro\j	proj	proj	pro/j			
25	9	RA	----APM-	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(			
25	9	V-	-PAPAPM-	828865	πωλοῦντας	πωλουντας	πωλουντας	πωλέω	pwlou~ntaj	pwlountaj	pwlountaj	pwle/w			
25	9	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	9	V-	2AAD-P--	895681	ἀγοράσατε	ἀγορασατε	αγορασατε	ἀγοράζω	a)gora/sate	a)gorasate	agorasate	a)gora/zw			
25	9	RP	----DPF-	13	ἑαυταῖς	ἑαυταις	εαυταις	ἑαυτοῦ	e(autai~j	e(autaij	eautaij	e(autou~			.
25	10	V-	-PMPGPF-	832961	ἀπερχομένων	ἀπερχομενων	απερχομενων	ἀπέρχομαι	a)perxome/nwn	a)perxomenwn	aperxomenwn	a)pe/rxomai			
25	10	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	10	RP	----GPF-	13	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j			
25	10	V-	-AAN----	306049	ἀγοράσαι	ἀγορασαι	αγορασαι	ἀγοράζω	a)gora/sai	a)gorasai	agorasai	a)gora/zw			
25	10	V-	3AAI-S--	633473	ἦλθεν	ἠλθεν	ηλθεν	ἔρχομαι	h~)lqen	h)lqen	hlqen	e/)rxomai			
25	10	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
25	10	N-	----NSM-	9346	νυμφίος	νυμφιος	νυμφιος	νυμφίος	numfi/oj	numfioj	numfioj	numfi/oj			,
25	10	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	10	RA	----NPF-	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(			
25	10	A-	----NPF-	13955	ἕτοιμοι	ἑτοιμοι	ετοιμοι	ἕτοιμος	e/(toimoi	e(toimoi	etoimoi	e/(toimoj			
25	10	V-	3AAI-P--	895617	εἰσῆλθον	εἰσηλθον	εισηλθον	εἰσέρχομαι	ei)sh~lqon	ei)shlqon	eishlqon	ei)se/rxomai			
25	10	P-	--------	7	μετ	μετ	μετ	μετά	met	met	met	meta/			
25	10	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			
25	10	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
25	10	RA	----APM-	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(			
25	10	N-	----APM-	9986	γάμους	γαμους	γαμους	γάμος	ga/mouj	gamouj	gamouj	ga/moj			,
25	10	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	10	V-	3API-S--	2673281	ἐκλείσθη	ἐκλεισθη	εκλεισθη	κλείω	e)klei/sqh	e)kleisqh	ekleisqh	klei/w			
25	10	RA	----NSF-	10	ἡ	ἡ	η	ὁ	h(	h(	h	o(			
25	10	N-	----NSF-	13442	θύρα	θυρα	θυρα	θύρα	qu/ra	qura	qura	qu/ra			.
25	11	A-	----ASNC	50435	ὕστερον	ὑστερον	υστερον	ὕστερος	u/(steron	u(steron	usteron	u/(steroj			
25	11	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	11	V-	3PMI-P--	898177	ἔρχονται	ἐρχονται	ερχονται	ἔρχομαι	e/)rxontai	e)rxontai	erxontai	e/)rxomai			
25	11	D-	--------	8	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	11	RA	----NPF-	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(			
25	11	A-	----NPF-	13955	λοιπαὶ	λοιπαι	λοιπαι	λοιπός	loipai\	loipai	loipai	loipo/j			
25	11	N-	----NPF-	13954	παρθένοι	παρθενοι	παρθενοι	παρθένος	parqe/noi	parqenoi	parqenoi	parqe/noj			
25	11	V-	-PAPNPF-	828865	λέγουσαι	λεγουσαι	λεγουσαι	λέγω	le/gousai	legousai	legousai	le/gw			·
25	11	N-	----VSM-	9410	Κύριε	κυριε	κυριε	κύριος	Ku/rie	kurie	kurie	ku/rioj			
25	11	N-	----VSM-	9410	κύριε	κυριε	κυριε	κύριος	ku/rie	kurie	kurie	ku/rioj			,
25	11	V-	2AAD-S--	633537	ἄνοιξον	ἀνοιξον	ανοιξον	ἀνοίγω	a/)noicon	a)noicon	anoicon	a)noi/gw			
25	11	RP	----DP--	13	ἡμῖν	ἡμιν	ημιν	ἐγώ	h(mi~n	h(min	hmin	e)gw/			·
25	12	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
25	12	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	12	V-	-APPNSM-	4803521	ἀποκριθεὶς	ἀποκριθεις	αποκριθεις	ἀποκρίνομαι	a)pokriqei\j	a)pokriqeij	apokriqeij	a)pokri/nomai			
25	12	V-	3AAI-S--	633473	εἶπεν	εἰπεν	ειπεν	λέγω	ei~)pen	ei)pen	eipen	le/gw			·
25	12	X-	--------	5	Ἀμὴν	ἀμην	αμην	ἀμήν	A)mh\n	a)mhn	amhn	a)mh/n			
25	12	V-	1PAI-S--	599169	λέγω	λεγω	λεγω	λέγω	le/gw	legw	legw	le/gw			
25	12	RP	----DP--	13	ὑμῖν	ὑμιν	υμιν	σύ	u(mi~n	u(min	umin	su/			,
25	12	D-	--------	8	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)			
25	12	V-	1XAI-S--	601217	οἶδα	οἰδα	οιδα	οἶδα	oi~)da	oi)da	oida	oi~)da			
25	12	RP	----AP--	13	ὑμᾶς	ὑμας	υμας	σύ	u(ma~j	u(maj	umaj	su/			.
25	13	V-	2PAD-P--	894145	γρηγορεῖτε	γρηγορειτε	γρηγορειτε	γρηγορέω	grhgorei~te	grhgoreite	grhgoreite	grhgore/w			
25	13	C-	--------	4	οὖν	οὐν	ουν	οὖν	ou~)n	ou)n	oun	ou~)n			,
25	13	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι	o/(ti	o(ti	oti	o/(ti			
25	13	D-	--------	8	οὐκ	οὐκ	ουκ	οὐ	ou)k	ou)k	ouk	ou)			
25	13	V-	2XAI-P--	896129	οἴδατε	οἰδατε	οιδατε	οἶδα	oi/)date	oi)date	oidate	oi~)da			
25	13	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
25	13	N-	----ASF-	13570	ἡμέραν	ἡμεραν	ημεραν	ἡμέρα	h(me/ran	h(meran	hmeran	h(me/ra			
25	13	C-	--------	4	οὐδὲ	οὐδε	ουδε	οὐδέ	ou)de\	ou)de	oude	ou)de/			
25	13	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
25	13	N-	----ASF-	13570	ὥραν	ὡραν	ωραν	ὥρα	w/(ran	w(ran	wran	w/(ra			.
25	14	C-	--------	4	Ὥσπερ	ὡσπερ	ωσπερ	ὥσπερ	W/(sper	w(sper	wsper	w/(sper			
25	14	C-	--------	4	γὰρ	γαρ	γαρ	γάρ	ga\r	gar	gar	ga/r			
25	14	N-	----NSM-	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a/)nqrwpoj	a)nqrwpoj	anqrwpoj	a/)nqrwpoj			
25	14	V-	-PAPNSM-	566721	ἀποδημῶν	ἀποδημων	αποδημων	ἀποδημέω	a)podhmw~n	a)podhmwn	apodhmwn	a)podhme/w			
25	14	V-	3AAI-S--	633473	ἐκάλεσεν	ἐκαλεσεν	εκαλεσεν	καλέω	e)ka/lesen	e)kalesen	ekalesen	kale/w			
25	14	RA	----APM-	10	τοὺς	τους	τους	ὁ	tou\j	touj	touj	o(			
25	14	A-	----APM-	9987	ἰδίους	ἰδιους	ιδιους	ἴδιος	i)di/ouj	i)diouj	idiouj	i/)dioj			
25	14	N-	----APM-	9986	δούλους	δουλους	δουλους	δοῦλος	dou/louj	doulouj	doulouj	dou~loj			
25	14	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	14	V-	3AAI-S--	633473	παρέδωκεν	παρεδωκεν	παρεδωκεν	παραδίδωμι	pare/dwken	paredwken	paredwken	paradi/dwmi			
25	14	RP	----DPM-	13	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)toi~j	au)toij	autoij	au)to/j			
25	14	RA	----APN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
25	14	V-	-PAPAPN-	828865	ὑπάρχοντα	ὑπαρχοντα	υπαρχοντα	ὑπάρχω	u(pa/rxonta	u(parxonta	uparxonta	u(pa/rxw			
25	14	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			,
25	15	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	15	RR	----DSM-	14	ᾧ	ὡ	ω	ὅς	w~(|	w(	w	o/(j			
25	15	C-	--------	4	μὲν	μεν	μεν	μέν	me\n	men	men	me/n			
25	15	V-	3AAI-S--	633473	ἔδωκεν	ἐδωκεν	εδωκεν	δίδωμι	e/)dwken	e)dwken	edwken	di/dwmi			
25	15	A-	----APN-	18179	πέντε	πεντε	πεντε	πέντε	pe/nte	pente	pente	pe/nte			
25	15	N-	----APN-	18178	τάλαντα	ταλαντα	ταλαντα	τάλαντον	ta/lanta	talanta	talanta	ta/lanton			
25	15	RR	----DSM-	14	ᾧ	ὡ	ω	ὅς	w~(|	w(	w	o/(j			
25	15	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	15	A-	----APN-	18179	δύο	δυο	δυο	δύο	du/o	duo	duo	du/o			
25	15	RR	----DSM-	14	ᾧ	ὡ	ω	ὅς	w~(|	w(	w	o/(j			
25	15	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	15	A-	----ASN-	17667	ἕν	ἑν	εν	εἷς	e/(n	e(n	en	ei~(j			,
25	15	A-	----DSM-	9603	ἑκάστῳ	ἑκαστω	εκαστω	ἕκαστος	e(ka/stw|	e(kastw	ekastw	e/(kastoj			
25	15	P-	--------	7	κατὰ	κατα	κατα	κατά	kata\	kata	kata	kata/			
25	15	RA	----ASF-	10	τὴν	την	την	ὁ	th\n	thn	thn	o(			
25	15	A-	----ASF-	13571	ἰδίαν	ἰδιαν	ιδιαν	ἴδιος	i)di/an	i)dian	idian	i/)dioj			
25	15	N-	----ASF-	13570	δύναμιν	δυναμιν	δυναμιν	δύναμις	du/namin	dunamin	dunamin	du/namij			,
25	15	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	15	V-	3AAI-S--	633473	ἀπεδήμησεν	ἀπεδημησεν	απεδημησεν	ἀποδημέω	a)pedh/mhsen	a)pedhmhsen	apedhmhsen	a)podhme/w			.
25	15	D-	--------	8	εὐθέως	εὐθεως	ευθεως	εὐθέως	eu)qe/wj	eu)qewj	euqewj	eu)qe/wj			
25	16	V-	-APPNSM-	4803521	πορευθεὶς	πορευθεις	πορευθεις	πορεύομαι	poreuqei\j	poreuqeij	poreuqeij	poreu/omai			
25	16	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
25	16	RA	----APN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
25	16	A-	----APN-	18179	πέντε	πεντε	πεντε	πέντε	pe/nte	pente	pente	pe/nte			
25	16	N-	----APN-	18178	τάλαντα	ταλαντα	ταλαντα	τάλαντον	ta/lanta	talanta	talanta	ta/lanton			
25	16	V-	-AAPNSM-	568257	λαβὼν	λαβων	λαβων	λαμβάνω	labw\n	labwn	labwn	lamba/nw			
25	16	V-	3AMI-S--	637569	ἠργάσατο	ἠργασατο	ηργασατο	ἐργάζομαι	h)rga/sato	h)rgasato	hrgasato	e)rga/zomai			
25	16	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
25	16	RP	----DPN-	13	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)toi~j	au)toij	autoij	au)to/j			
25	16	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	16	V-	3AAI-S--	633473	ἐκέρδησεν	ἐκερδησεν	εκερδησεν	κερδαίνω	e)ke/rdhsen	e)kerdhsen	ekerdhsen	kerdai/nw			
25	16	A-	----APN-	18179	ἄλλα	ἀλλα	αλλα	ἄλλος	a/)lla	a)lla	alla	a/)lloj			
25	16	A-	----APN-	18179	πέντε	πεντε	πεντε	πέντε	pe/nte	pente	pente	pe/nte			·
25	17	D-	--------	8	ὡσαύτως	ὡσαυτως	ωσαυτως	ὡσαύτως	w(sau/twj	w(sautwj	wsautwj	w(sau/twj			
25	17	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
25	17	RA	----APN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
25	17	A-	----APN-	18179	δύο	δυο	δυο	δύο	du/o	duo	duo	du/o			
25	17	V-	3AAI-S--	633473	ἐκέρδησεν	ἐκερδησεν	εκερδησεν	κερδαίνω	e)ke/rdhsen	e)kerdhsen	ekerdhsen	kerdai/nw			
25	17	A-	----APN-	18179	ἄλλα	ἀλλα	αλλα	ἄλλος	a/)lla	a)lla	alla	a/)lloj			
25	17	A-	----APN-	18179	δύο	δυο	δυο	δύο	du/o	duo	duo	du/o			·
25	18	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
25	18	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	18	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
25	18	A-	----ASN-	17667	ἓν	ἑν	εν	εἷς	e\(n	e(n	en	ei~(j			
25	18	V-	-AAPNSM-	568257	λαβὼν	λαβων	λαβων	λαμβάνω	labw\n	labwn	labwn	lamba/nw			
25	18	V-	-AAPNSM-	568257	ἀπελθὼν	ἀπελθων	απελθων	ἀπέρχομαι	a)pelqw\n	a)pelqwn	apelqwn	a)pe/rxomai			
25	18	V-	3AAI-S--	633473	ὤρυξεν	ὠρυξεν	ωρυξεν	ὀρύσσω	w/)rucen	w)rucen	wrucen	o)ru/ssw			
25	18	N-	----ASF-	13570	γῆν	γην	γην	γῆ	gh~n	ghn	ghn	gh~			
25	18	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	18	V-	3AAI-S--	633473	ἔκρυψεν	ἐκρυψεν	εκρυψεν	κρύπτω	e/)kruyen	e)kruyen	ekruyen	kru/ptw			
25	18	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
25	18	N-	----ASN-	17666	ἀργύριον	ἀργυριον	αργυριον	ἀργύριον	a)rgu/rion	a)rgurion	argurion	a)rgu/rion			
25	18	RA	----GSM-	10	τοῦ	του	του	ὁ	tou~	tou	tou	o(			
25	18	N-	----GSM-	9538	κυρίου	κυριου	κυριου	κύριος	kuri/ou	kuriou	kuriou	ku/rioj			
25	18	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			.
25	19	P-	--------	7	μετὰ	μετα	μετα	μετά	meta\	meta	meta	meta/			
25	19	C-	--------	4	δὲ	δε	δε	δέ	de\	de	de	de/			
25	19	A-	----ASM-	9475	πολὺν	πολυν	πολυν	πολύς	polu\n	polun	polun	polu/j			
25	19	N-	----ASM-	9474	χρόνον	χρονον	χρονον	χρόνος	xro/non	xronon	xronon	xro/noj			
25	19	V-	3PMI-S--	636033	ἔρχεται	ἐρχεται	ερχεται	ἔρχομαι	e/)rxetai	e)rxetai	erxetai	e/)rxomai			
25	19	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
25	19	N-	----NSM-	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj	kurioj	kurioj	ku/rioj			
25	19	RA	----GPM-	10	τῶν	των	των	ὁ	tw~n	twn	twn	o(			
25	19	N-	----GPM-	10050	δούλων	δουλων	δουλων	δοῦλος	dou/lwn	doulwn	doulwn	dou~loj			
25	19	RD	----GPM-	11	ἐκείνων	ἐκεινων	εκεινων	ἐκεῖνος	e)kei/nwn	e)keinwn	ekeinwn	e)kei~noj			
25	19	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	19	V-	3PAI-S--	631937	συναίρει	συναιρει	συναιρει	συναίρω	sunai/rei	sunairei	sunairei	sunai/rw			
25	19	N-	----ASM-	9474	λόγον	λογον	λογον	λόγος	lo/gon	logon	logon	lo/goj			
25	19	P-	--------	7	μετ	μετ	μετ	μετά	met	met	met	meta/			
25	19	RP	----GPM-	13	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j			
25	20	C-	--------	4	καὶ	και	και	καί	kai\	kai	kai	kai/			
25	20	V-	-AAPNSM-	568257	προσελθὼν	προσελθων	προσελθων	προσέρχομαι	proselqw\n	proselqwn	proselqwn	prose/rxomai			
25	20	RA	----NSM-	10	ὁ	ὁ	ο	ὁ	o(	o(	o	o(			
25	20	RA	----APN-	10	τὰ	τα	τα	ὁ	ta\	ta	ta	o(			
25	20	A-	----APN-	18179	πέντε	πεντε	πεντε	πέντε	pe/nte	pente	pente	pe/nte			
